The entropy values are presented as TS (kcal/mol)
ID	TS_Trans	E_Trans	TS_Rot
210	3.34901		1.25491	0
211	3.63494		1.25382	0
212	3.90154		1.25275	0
213	3.42755		1.25552	0
214	3.23972		1.25728	0
215	3.81359		1.2533	0
216	2.71336		1.26307	0
217	3.546		1.25397	0
218	3.73451		1.25331	0
219	3.75104		1.25324	0
220	3.94885		1.25255	0
221	3.90599		1.2529	0
222	3.4485		1.25437	0
223	3.30511		1.25554	0
224	3.73531		1.25329	0
225	4.0196		1.25246	0
226	3.4758		1.25469	0
227	3.83815		1.25323	0
228	3.54642		1.2539	0
229	3.65111		1.25356	0
230	3.75804		1.25326	0
231	3.73634		1.25334	0
232	3.39152		1.25575	0
233	3.6612		1.25339	0
234	3.58916		1.25374	0
235	3.62919		1.25384	0
236	4.0278		1.25258	0
237	3.67704		1.25346	0
238	3.35949		1.25548	0
239	3.59481		1.25404	0
240	3.73823		1.25317	0
241	3.21966		1.25637	0
242	2.81213		1.25997	0
243	3.28296		1.25572	0
244	3.66007		1.2536	0
245	3.11839		1.25709	0
246	3.52969		1.25436	0
247	3.40241		1.25456	0
248	3.70054		1.25343	0
249	3.70733		1.25339	0
250	3.87619		1.25294	0
251	3.50042		1.25457	0
252	3.88354		1.25284	0
253	4.03627		1.25247	0
254	3.8673		1.25288	0
255	3.63306		1.25362	0
256	3.17925		1.25721	0
257	3.2762		1.25622	0
258	3.75974		1.25341	0
259	3.56385		1.25399	0
260	3.5005		1.25634	0
261	3.34132		1.25578	0
262	3.38226		1.25568	0
263	3.6708		1.2539	0
264	3.74999		1.25324	0
265	3.54359		1.25435	0
266	3.50853		1.25447	0
267	3.64711		1.2536	0
268	3.99437		1.2525	0
269	3.86124		1.25286	0
270	4.00041		1.25243	0
271	3.39684		1.25506	0
272	3.90013		1.25283	0
273	3.26401		1.25658	0
274	3.29058		1.2557	0
275	3.18104		1.25792	0
276	3.73349		1.25358	0
277	3.47881		1.25492	0
278	2.93457		1.26	0
279	3.91956		1.25275	0
280	3.69425		1.25337	0
281	3.68921		1.25384	0
282	3.7562		1.25317	0
283	3.42539		1.25488	0
284	3.30193		1.25561	0
285	3.73834		1.25341	0
286	3.35072		1.2552	0
287	3.55224		1.25408	0
288	3.78652		1.25348	0
289	3.18525		1.25696	0
290	3.30754		1.25509	0
291	3.80246		1.2529	0
292	3.93406		1.25264	0
293	3.88204		1.25328	0
294	3.66859		1.25361	0
295	3.86539		1.25283	0
296	3.78662		1.25377	0
297	3.29689		1.25595	0
298	3.37606		1.25479	0
299	3.40502		1.25496	0
300	3.48209		1.25514	0
301	3.9564		1.25257	0
302	3.52858		1.25419	0
303	3.59247		1.25383	0
304	3.48497		1.25522	0
305	3.79798		1.25298	0
306	3.58559		1.25432	0
307	3.79483		1.25316	0
308	3.59145		1.25372	0
309	3.28639		1.25545	0
310	3.67295		1.25378	0
311	3.34041		1.25505	0
312	3.55545		1.25409	0
313	3.51612		1.25476	0
314	3.80428		1.25302	0
315	3.93831		1.25276	0
316	3.30871		1.2555	0
317	2.73585		1.26355	0
318	3.59818		1.2541	0
319	3.68624		1.25373	0
320	3.39961		1.25565	0
321	3.72184		1.25318	0
322	3.81938		1.25293	0
323	3.29601		1.25574	0
324	3.75612		1.25306	0
325	3.50631		1.25448	0
326	3.60563		1.25389	0
327	3.34587		1.25519	0
328	4.00788		1.2525	0
329	4.00097		1.25256	0
330	3.55038		1.25701	0
331	3.78841		1.25297	0
332	3.85287		1.25281	0
333	3.56084		1.25392	0
334	3.04299		1.25735	0
335	3.44495		1.25524	0
336	3.59846		1.25392	0
337	2.72842		1.26237	0
338	3.80045		1.25317	0
339	3.64192		1.25409	0
340	3.82722		1.253	0
341	3.92843		1.25264	0
342	3.37885		1.25722	0
343	3.04807		1.26187	0
344	3.48931		1.25537	0
345	3.30429		1.25632	0
346	3.38208		1.25521	0
347	3.60949		1.25364	0
348	3.50902		1.25437	0
349	3.81601		1.25307	0
350	3.92871		1.2526	0
351	3.85549		1.25297	0
352	3.07799		1.25748	0
353	3.38492		1.255	0
354	3.72521		1.25393	0
355	3.57014		1.25383	0
356	3.79123		1.25307	0
357	4.21552		1.25208	0
358	3.69935		1.25355	0
359	3.68561		1.25349	0
360	3.99631		1.25276	0
361	3.38788		1.25576	0
362	3.46433		1.25504	0
363	3.13641		1.25655	0
364	3.80653		1.2533	0
365	4.00781		1.2524	0
366	3.49266		1.25408	0
367	4.05346		1.25234	0
368	3.41168		1.25471	0
369	3.2216		1.25626	0
370	2.72269		1.2616	0
371	3.50729		1.25406	0
372	3.04126		1.25835	0
373	3.78635		1.25311	0
374	3.8275		1.25312	0
375	3.28709		1.25594	0
376	3.69646		1.25349	0
377	3.59003		1.2544	0
378	3.75708		1.25348	0
379	3.38557		1.25596	0
380	3.76758		1.25309	0
381	3.61725		1.25481	0
382	3.86564		1.25309	0
383	3.43056		1.25501	0
384	3.429		1.25534	0
385	3.84803		1.25298	0
386	3.77091		1.25328	0
387	3.29283		1.25559	0
388	2.89256		1.26043	0
389	3.94243		1.25264	0
390	3.36324		1.25503	0
391	3.4919		1.2547	0
392	3.65852		1.25398	0
393	3.61009		1.25365	0
394	3.73405		1.2535	0
395	3.91322		1.25284	0
396	3.44765		1.25433	0
397	3.96864		1.25255	0
398	3.08985		1.25688	0
399	3.83263		1.25332	0
400	3.69445		1.25352	0
401	3.06821		1.25745	0
402	3.5473		1.25461	0
403	3.20816		1.25627	0
404	3.66593		1.25379	0
405	4.05271		1.25238	0
406	3.45727		1.2543	0
407	4.28188		1.25197	0
408	3.9134		1.25274	0
409	3.67415		1.25339	0
410	3.01383		1.26009	0
411	4.19733		1.25208	0
412	4.01611		1.25259	0
413	3.78161		1.25322	0
414	3.9771		1.25251	0
415	3.66686		1.25387	0
416	3.38826		1.25512	0
417	3.43598		1.2547	0
418	3.73414		1.25367	0
419	3.74376		1.25326	0
420	3.56364		1.25411	0
421	3.60126		1.25393	0
422	3.9072		1.25269	0
423	3.83581		1.25326	0
424	3.53236		1.25511	0
425	2.97852		1.25799	0
426	3.75757		1.25326	0
427	3.7503		1.25338	0
428	3.45651		1.25511	0
429	3.40427		1.25467	0
430	3.42226		1.25481	0
431	3.33194		1.25496	0
432	3.93455		1.25261	0
433	3.74397		1.25317	0
434	3.33606		1.25565	0
435	3.53193		1.25473	0
436	3.4658		1.25509	0
437	3.38734		1.25532	0
438	3.54318		1.2546	0
439	2.57447		1.26575	0
440	3.81968		1.25341	0
441	3.5847		1.25384	0
442	3.57208		1.25395	0
443	3.58126		1.25392	0
444	3.38352		1.25488	0
445	3.69626		1.25328	0
446	3.35076		1.25519	0
447	3.58382		1.25441	0
448	3.99667		1.2528	0
449	3.97994		1.25269	0
450	3.37601		1.25502	0
451	3.50065		1.25528	0
452	3.22866		1.25682	0
453	2.72018		1.26327	0
454	3.49091		1.25504	0
455	3.62979		1.25384	0
456	3.61116		1.2538	0
457	3.46176		1.2545	0
458	3.30051		1.25637	0
459	2.65724		1.26484	0
460	3.73603		1.25335	0
461	3.53087		1.25437	0
462	3.75666		1.25362	0
463	3.62537		1.25387	0
464	4.03586		1.25268	0
465	3.76151		1.25361	0
466	3.92395		1.25261	0
467	3.97773		1.25262	0
468	3.8107		1.25321	0
469	3.77394		1.253	0
470	3.98662		1.25269	0
471	3.74921		1.25354	0
472	3.93688		1.25278	0
473	3.84337		1.25294	0
474	3.42629		1.25546	0
475	3.74874		1.25308	0
476	3.74068		1.25349	0
477	3.91458		1.25296	0
478	4.06594		1.25243	0
479	3.6637		1.25362	0
480	4.0948		1.25235	0
481	3.24566		1.25577	0
482	3.78771		1.25309	0
483	3.71891		1.25359	0
484	2.9357		1.25953	0
485	3.4773		1.25529	0
486	3.78291		1.25349	0
487	3.86463		1.25293	0
488	3.89982		1.25273	0
489	3.8644		1.25295	0
490	3.55059		1.25391	0
491	3.66667		1.25367	0
492	4.0074		1.25248	0
493	3.49412		1.25428	0
494	3.66658		1.25364	0
495	3.80976		1.25297	0
496	2.99215		1.25811	0
497	3.57392		1.25485	0
498	3.44863		1.25493	0
499	3.51469		1.25445	0
500	3.89416		1.25274	0
501	3.29783		1.25668	0
502	3.97957		1.25261	0
503	3.53763		1.25418	0
504	3.71445		1.25363	0
505	3.77381		1.25306	0
506	3.78598		1.25301	0
507	3.18235		1.25749	0
508	3.4875		1.25414	0
509	4.06481		1.25232	0
510	3.82926		1.25305	0
511	3.52772		1.25432	0
512	3.65799		1.25353	0
513	3.85528		1.25356	0
514	3.44051		1.2558	0
515	3.80719		1.25323	0
516	3.93922		1.25264	0
517	3.3949		1.25491	0
518	3.62194		1.25374	0
519	3.39363		1.25526	0
520	3.67554		1.25376	0
521	3.60843		1.25506	0
522	3.38991		1.25478	0
523	3.08353		1.25754	0
524	3.52798		1.25435	0
525	3.56189		1.25413	0
526	3.71448		1.2534	0
527	3.67839		1.25366	0
528	3.59085		1.25386	0
529	3.02359		1.25808	0
530	3.84319		1.25317	0
531	3.34042		1.25542	0
532	3.83618		1.25315	0
533	3.40046		1.25519	0
534	3.5503		1.25421	0
535	3.65103		1.25378	0
536	3.471		1.25469	0
537	2.96083		1.25876	0
538	3.39719		1.25505	0
539	3.85438		1.2531	0
540	3.60513		1.25465	0
541	3.12433		1.25768	0
542	2.85605		1.26017	0
543	3.55291		1.25455	0
544	3.95254		1.25289	0
545	3.77572		1.2539	0
546	3.7178		1.25319	0
547	3.61677		1.25378	0
548	2.93617		1.25839	0
549	3.77578		1.25306	0
550	3.47888		1.25486	0
551	3.65931		1.25382	0
552	3.90097		1.25276	0
553	4.04116		1.25243	0
554	3.64421		1.25385	0
555	3.46138		1.25538	0
556	3.70499		1.25347	0
557	3.12331		1.25678	0
558	3.86303		1.25304	0
559	3.54534		1.25513	0
560	3.919		1.2526	0
561	3.54984		1.25437	0
562	4.12571		1.2523	0
563	3.61935		1.25384	0
564	3.13634		1.25715	0
565	4.09858		1.25232	0
566	3.32952		1.2553	0
567	3.77758		1.2532	0
568	3.58058		1.2541	0
569	3.48324		1.25464	0
570	3.15157		1.25703	0
571	3.85655		1.25312	0
572	3.46926		1.25492	0
573	3.72479		1.25344	0
574	3.43608		1.25523	0
575	2.68055		1.26408	0
576	3.79713		1.25306	0
577	3.98478		1.25251	0
578	3.57648		1.25393	0
579	4.06725		1.25274	0
580	3.67737		1.25341	0
581	3.71952		1.2534	0
582	3.48265		1.25461	0
583	3.50073		1.25437	0
584	3.46752		1.25533	0
585	4.03574		1.25272	0
586	3.90535		1.25272	0
587	3.84363		1.2532	0
588	3.34385		1.25562	0
589	3.72609		1.25385	0
590	3.51755		1.25425	0
591	3.19994		1.2569	0
592	3.66791		1.25362	0
593	2.96446		1.25829	0
594	3.55631		1.25381	0
595	3.05463		1.2582	0
596	3.58898		1.25424	0
597	3.87063		1.25287	0
598	3.35259		1.25592	0
599	3.50689		1.25407	0
600	3.29654		1.25589	0
601	3.80367		1.25326	0
602	3.72123		1.25348	0
603	3.62595		1.2538	0
604	3.6124		1.25397	0
605	3.30001		1.25652	0
606	3.75863		1.25345	0
607	3.74363		1.25311	0
608	3.75435		1.25317	0
609	3.04216		1.25779	0
610	3.39584		1.2556	0
611	3.506		1.2545	0
612	3.54844		1.25379	0
613	3.38492		1.25493	0
614	4.05163		1.25251	0
615	4.10411		1.25232	0
616	3.80759		1.25327	0
617	3.71676		1.25367	0
618	3.93261		1.25259	0
619	3.68438		1.25407	0
620	3.54946		1.25394	0
621	3.14099		1.25691	0
622	3.55431		1.2552	0
623	3.12223		1.25721	0
624	3.83078		1.25283	0
625	3.06599		1.25751	0
626	3.19714		1.25642	0
627	2.96153		1.25931	0
628	3.46912		1.2549	0
629	2.85459		1.26038	0
630	4.06399		1.2523	0
631	2.7684		1.26259	0
632	3.88907		1.25282	0
633	3.47718		1.25466	0
634	3.61188		1.25394	0
635	3.87362		1.25278	0
636	3.13374		1.25845	0
637	3.34821		1.2551	0
638	3.33187		1.25545	0
639	3.67007		1.25358	0
640	3.13848		1.25719	0
641	3.08261		1.25716	0
642	3.95895		1.25272	0
643	3.81546		1.25289	0
644	3.7501		1.25333	0
645	3.80368		1.25309	0
646	3.61145		1.25358	0
647	3.87852		1.25276	0
648	3.47689		1.25453	0
649	3.85835		1.25295	0
650	3.61796		1.25376	0
651	3.71006		1.25329	0
652	3.73945		1.25327	0
653	4.16106		1.25215	0
654	3.37522		1.25513	0
655	3.79265		1.25304	0
656	3.75358		1.25312	0
657	3.88638		1.25328	0
658	3.48843		1.25474	0
659	4.01142		1.25253	0
660	3.73789		1.25349	0
661	3.60203		1.25383	0
662	4.09184		1.25244	0
663	3.78614		1.25341	0
664	3.84705		1.25285	0
665	4.01399		1.25282	0
666	3.86545		1.25307	0
667	3.77253		1.25308	0
668	4.04954		1.25235	0
669	3.78548		1.25312	0
670	3.75598		1.25311	0
671	3.74058		1.25311	0
672	3.9486		1.25269	0
673	3.76968		1.2535	0
674	3.90612		1.25287	0
675	3.69243		1.25332	0
676	3.30314		1.25563	0
677	3.60746		1.25392	0
678	3.70476		1.25355	0
679	3.57735		1.25462	0
680	3.67927		1.25358	0
681	3.70489		1.25405	0
682	3.76206		1.2531	0
683	3.71974		1.2537	0
684	3.80755		1.25291	0
685	3.48626		1.25474	0
686	2.98859		1.25877	0
687	3.48668		1.25427	0
688	3.98832		1.2526	0
689	3.46848		1.25454	0
690	3.61993		1.25414	0
691	3.92801		1.25276	0
692	3.68403		1.25376	0
693	3.67306		1.25355	0
694	2.92556		1.25977	0
695	3.97331		1.2526	0
696	3.12702		1.25724	0
697	3.83068		1.25315	0
698	3.80124		1.25336	0
699	3.65831		1.25384	0
700	3.79314		1.25324	0
701	3.73662		1.25348	0
702	3.84313		1.2532	0
703	3.41323		1.25643	0
704	3.51761		1.25397	0
705	3.34063		1.25547	0
706	3.54687		1.25382	0
707	3.9961		1.25252	0
708	4.10491		1.25233	0
709	3.81701		1.25349	0
710	3.53495		1.25408	0
711	3.8001		1.25309	0
712	3.72677		1.25356	0
713	4.02957		1.25241	0
714	3.47562		1.25473	0
715	3.62387		1.2537	0
716	3.48782		1.25409	0
717	3.7966		1.25323	0
718	3.6453		1.25373	0
719	3.51839		1.25485	0
720	3.44419		1.25478	0
721	3.73239		1.25413	0
722	3.66409		1.25385	0
723	3.72466		1.25394	0
724	3.55049		1.25529	0
725	3.67214		1.25352	0
726	3.2797		1.25562	0
727	3.60453		1.25404	0
728	3.65709		1.25346	0
729	3.59023		1.25369	0
730	3.25786		1.25706	0
731	3.57825		1.2546	0
732	3.23012		1.25651	0
733	3.91452		1.25275	0
734	3.84407		1.25303	0
735	3.84701		1.25294	0
736	3.45738		1.2544	0
737	3.53031		1.25464	0
738	3.85839		1.25325	0
739	3.11826		1.25705	0
740	3.25041		1.25625	0
741	3.68249		1.2546	0
742	3.69479		1.25326	0
743	3.38462		1.25504	0
744	3.74739		1.25362	0
745	3.75469		1.25324	0
746	3.75212		1.25341	0
747	3.75737		1.2533	0
748	3.91481		1.25263	0
749	3.53425		1.25414	0
750	3.55647		1.25379	0
751	3.28837		1.25588	0
752	3.67103		1.25385	0
753	3.7287		1.25321	0
754	3.79671		1.25333	0
755	3.51117		1.25406	0
756	3.35252		1.25543	0
757	3.53118		1.25442	0
758	3.54624		1.25448	0
759	3.22224		1.25595	0
760	3.42231		1.25477	0
761	3.8561		1.2531	0
762	3.55772		1.25423	0
763	3.69856		1.25329	0
764	3.67789		1.25396	0
765	3.16555		1.25687	0
766	3.87872		1.25295	0
767	3.78669		1.25319	0
768	3.59056		1.25391	0
769	3.60917		1.25418	0
770	3.9231		1.2526	0
771	3.69046		1.25349	0
772	2.90562		1.25955	0
773	3.81835		1.25292	0
774	3.4935		1.25439	0
775	3.4219		1.25478	0
776	2.90936		1.25908	0
777	3.54717		1.25463	0
778	3.32616		1.25532	0
779	3.48293		1.25498	0
780	3.71491		1.25348	0
781	2.914		1.25944	0
782	3.74076		1.25325	0
783	3.14728		1.25808	0
784	3.60797		1.25412	0
785	3.47973		1.25418	0
786	3.54531		1.25485	0
787	3.5425		1.25427	0
788	3.92677		1.25275	0
789	3.73913		1.25337	0
790	3.68822		1.25367	0
791	3.25974		1.25636	0
792	3.90576		1.25277	0
793	3.55863		1.25381	0
794	3.52255		1.2541	0
795	3.67371		1.25373	0
796	3.81918		1.25293	0
797	3.63062		1.25421	0
798	3.51094		1.25451	0
799	3.60154		1.25394	0
800	3.58569		1.25387	0
801	3.67157		1.25361	0
802	3.56194		1.25376	0
803	3.48972		1.25426	0
804	3.71842		1.25342	0
805	3.58152		1.25431	0
806	3.64208		1.25352	0
807	3.03021		1.25803	0
808	3.30057		1.25578	0
809	3.77405		1.25321	0
810	3.22667		1.25638	0
811	3.65478		1.25347	0
812	3.30931		1.25549	0
813	3.29898		1.25541	0
814	3.91679		1.25301	0
815	3.92359		1.25301	0
816	3.68171		1.25349	0
817	3.96981		1.25262	0
818	3.88202		1.2528	0
819	3.98149		1.2525	0
820	3.54843		1.25412	0
821	3.91871		1.25265	0
822	4.11025		1.25222	0
823	3.64788		1.254	0
824	3.8357		1.25285	0
825	3.51786		1.25412	0
826	3.12443		1.25771	0
827	3.56256		1.25392	0
828	3.757		1.25336	0
829	3.57836		1.25426	0
830	3.22597		1.25654	0
831	3.27559		1.25589	0
832	3.49256		1.25447	0
833	3.35693		1.25555	0
834	3.80249		1.25303	0
835	3.72659		1.25335	0
836	3.97895		1.25256	0
837	3.11555		1.25666	0
838	3.78665		1.2532	0
839	3.88076		1.25291	0
840	3.86352		1.25309	0
841	3.41071		1.2549	0
842	3.70435		1.25329	0
843	3.50548		1.25489	0
844	3.97769		1.25307	0
845	3.04679		1.25825	0
846	3.38177		1.25594	0
847	3.54941		1.25418	0
848	3.54017		1.25422	0
849	3.58597		1.25468	0
850	3.97117		1.25248	0
851	3.58802		1.25406	0
852	4.01325		1.25254	0
853	3.87967		1.25289	0
854	3.83196		1.25303	0
855	3.61122		1.25409	0
856	3.48972		1.25418	0
857	3.99745		1.25247	0
858	4.01753		1.25257	0
859	3.61317		1.25379	0
860	3.45595		1.25471	0
861	3.49982		1.25432	0
862	3.70138		1.25393	0
863	3.6206		1.2537	0
864	3.7709		1.25342	0
865	3.4147		1.25508	0
866	3.64544		1.25363	0
867	3.6779		1.25344	0
868	3.27005		1.25662	0
869	3.87079		1.25297	0
870	3.66203		1.25374	0
871	3.55673		1.25403	0
872	3.47789		1.25513	0
873	3.88133		1.25272	0
874	3.4191		1.25561	0
875	3.49419		1.25571	0
876	3.36677		1.25471	0
877	3.53287		1.2555	0
878	3.58317		1.25413	0
879	3.59794		1.25394	0
880	3.58353		1.25421	0
881	3.86705		1.25275	0
882	3.83348		1.25312	0
883	3.03302		1.25978	0
884	3.77478		1.25324	0
885	3.60312		1.25408	0
886	3.93714		1.25283	0
887	3.64956		1.25393	0
888	3.51401		1.25446	0
889	3.76765		1.25313	0
890	4.10598		1.25222	0
891	3.28006		1.25563	0
892	3.62108		1.25374	0
893	3.79508		1.25311	0
894	3.83546		1.25328	0
895	3.47123		1.25479	0
896	3.68489		1.25374	0
897	3.69021		1.25386	0
898	3.79486		1.25299	0
899	3.75977		1.25324	0
900	3.74287		1.25345	0
901	3.80598		1.25308	0
902	3.41776		1.25453	0
903	3.5625		1.25434	0
904	3.40479		1.25509	0
905	3.63742		1.25415	0
906	3.58454		1.25383	0
907	3.74789		1.25324	0
908	3.95128		1.25258	0
909	3.66185		1.25349	0
910	3.50914		1.25444	0
911	3.89333		1.25273	0
912	3.64267		1.25357	0
913	3.46836		1.25449	0
914	3.84626		1.25311	0
915	3.43102		1.25451	0
916	3.53643		1.25438	0
917	3.43781		1.25472	0
918	3.81668		1.2533	0
919	3.69377		1.25355	0
920	3.57609		1.25455	0
921	3.55175		1.25451	0
922	3.36503		1.25503	0
923	3.51803		1.25442	0
924	2.93433		1.26189	0
925	4.01736		1.25245	0
926	3.39069		1.256	0
927	3.84592		1.25282	0
928	3.45032		1.25462	0
929	3.83238		1.253	0
930	3.65247		1.25341	0
931	3.70831		1.2537	0
932	3.50636		1.2543	0
933	4.04511		1.25248	0
934	3.55195		1.25394	0
935	3.57525		1.25402	0
936	3.5282		1.25442	0
937	3.42505		1.25494	0
938	4.03422		1.25254	0
939	3.97885		1.25264	0
940	3.9365		1.25261	0
941	3.35209		1.25498	0
942	3.66234		1.25366	0
943	3.78935		1.25331	0
944	3.51612		1.25401	0
945	3.46565		1.25427	0
946	3.32723		1.25568	0
947	3.39827		1.25564	0
948	3.53335		1.25424	0
949	3.83906		1.25296	0
950	3.37837		1.25479	0
951	3.71237		1.25329	0
952	3.34457		1.25564	0
953	3.53029		1.25472	0
954	3.64806		1.25344	0
955	3.54317		1.25413	0
956	3.56109		1.25435	0
957	3.78533		1.25308	0
958	3.6954		1.25332	0
959	3.76991		1.25313	0
960	3.81011		1.253	0
961	3.66399		1.25355	0
962	3.32572		1.25587	0
963	4.14107		1.25219	0
964	3.09851		1.25778	0
965	3.62725		1.25359	0
966	3.82636		1.2529	0
967	3.68417		1.25352	0
968	3.83789		1.25287	0
969	3.77939		1.2531	0
970	3.26606		1.25619	0
971	3.55218		1.25413	0
972	3.43914		1.25452	0
973	3.43581		1.25517	0
974	3.6674		1.25351	0
975	3.65886		1.25336	0
976	3.46708		1.25446	0
977	3.43586		1.25493	0
978	3.50285		1.25435	0
979	3.53069		1.25394	0
980	3.22963		1.25584	0
981	3.51254		1.25434	0
982	3.39839		1.25485	0
983	3.60464		1.25381	0
984	3.2457		1.25575	0
985	3.2947		1.25596	0
986	3.76402		1.25365	0
987	3.47756		1.25452	0
988	3.43918		1.25456	0
989	3.52511		1.2541	0
990	3.51603		1.25511	0
991	3.76693		1.25306	0
992	3.38744		1.25464	0
993	3.71576		1.2535	0
994	3.45229		1.25435	0
